GST_ID_NO,Weight,Weighted GST_Cereal,Weighted Total Consumption,Weighted GST
411101202,318,304948,77353668,6811846
411101203,318,228263,59531706,4574120
411101204,318,321093,110245440,10532547
411101301,65,54351,8728579,615931
411101302,65,34520,3770650,245753
411111101,760,878093,250966594,17662736
411111102,760,833008,230317186,16751954
411111201,1940,4104756,533616209,36394820
411111202,1940,2553827,387795838,28612079
411111203,1940,3907465,676159717,51103672
411111204,1940,3874583,529933690,38975436
411111301,1800,1042390,304069317,22839170
411111302,1800,1154256,318550263,23066151
411121101,49,46717,23781783,2096225
411121102,49,72671,33305508,3345922
411121201,175,86513,16688544,1474695
411121202,175,37077,31116892,2606312
411121203,175,56851,21640206,1731814
411121204,175,96400,36192114,3215735
411121301,126,19577,16160491,1543467
411121302,126,142375,70583247,5490519
411131101,155,292305,111366366,7005258
411131102,155,297787,155821785,13849935
411131201,3144,6660723,1250984348,89275957
411131202,3144,3614552,842506981,71792345
411131203,3144,9409381,2063279832,187364762
411131204,3144,4875649,973587100,78704318
411131301,2018,866607,147770965,12193722
411131302,2018,4475571,761204008,54945484
411141101,521,504460,189843653,18694280
411141102,521,270614,278441623,20747685
411141201,329,64202,30895488,3525723
411141202,329,127009,66789246,6058727
411141203,329,257739,101108746,8398431
411141204,329,160506,216152360,17048539
411141301,85,168682,27543849,2139325
411141302,85,72755,13530625,1019069
411151101,888,3272025,1662451252,166517283
411151102,888,1047600,2963488365,388992763
411151201,2735,3248689,1138552014,119226363
411151202,2735,2082096,1210009401,122496711
411151203,2735,4565933,2685207291,181173450
411151204,2735,2325458,898037359,53917317
411151301,561,633116,154499036,10395837
411151302,561,867662,122789514,8490588
411161101,384,647844,292417273,22504878
411161102,384,956057,422967180,50354200
411161201,428,265233,107565775,9366437
411161202,428,410840,77279124,6649793
411161203,428,518383,65577179,5021054
411161204,428,129294,120508597,9104289
411161301,856,507508,93330965,7555247
411161302,856,60418,42788066,2954226
411171101,240,265357,88333350,6382990
411171102,240,278896,108765924,7946359
411171201,785,1666314,259912871,18532766
411171202,785,1275806,166535328,10530279
411171203,785,321725,99972600,7145040
411171204,785,1550936,297646751,21397899
411171301,1305,1234628,203296131,13433000
411171302,1305,1194088,190153909,12746857
411181101,652,320480,146999995,12174326
411181102,652,363763,311699074,21329786
411181201,2812,8435387,1387488433,103942678
411181202,2812,3649774,682198245,56350767
411181203,2812,2867396,2334536769,278971946
411181204,2812,1810987,781970631,61698417
411181301,652,0,53992275,5925457
411181302,652,282722,66845302,6069943
411191101,161,163731,48998772,4011596
411191102,161,277889,54314503,4113449
411191201,897,524525,114576571,9086232
411191202,897,973033,125735405,9587294
411191203,897,146968,43524567,3797764
411191204,897,519458,128430722,10730072
411191301,1909,2841976,303310366,17921086
411191302,1909,1617823,242696764,18223649
411201101,98,0,14008230,1081902
411201102,98,80007,19723683,1902102
411201201,385,406758,86919241,8604878
411201202,385,467663,74266781,6556069
411201203,385,696057,118914097,9713900
411201204,385,450262,95557479,9341025
411201301,427,253309,57313087,4171916
411201302,427,271403,48332280,3143423
411211101,153,237327,78771551,5483943
411211102,153,251998,66130791,5177197
411211201,176,253924,36954740,2779261
411211202,176,201147,48645510,3187411
411211203,176,149367,37289299,2985031
411211204,176,130945,41321474,2835404
411211301,188,157731,37344860,2795721
411211302,188,114183,34238904,1967767
411221101,529,738221,262869860,27902506
411221102,529,440840,238080337,21896747
411221201,426,460966,172215743,13198894
411221202,426,103973,42115246,3143891
411221203,426,78130,43514831,4228837
411221204,426,460966,152185927,11517079
411221301,1058,941456,287663333,19807465
411221302,1058,440840,120150445,9873541
411231101,1920,493567,601966777,63549370
411231102,1920,3696331,768537005,69514998
411231201,800,179664,120341346,11644128
411231202,800,1638445,231209044,17458394
411231203,800,1598896,305234174,25286566
411231204,800,292660,190698241,17503261
411231301,1160,114691,86804887,9054167
411231302,1160,974875,161022770,13136895
411241101,1988,1114478,427267213,36701465
411241102,1988,2897081,1131324725,130784989
411241201,1425,436766,145441958,12983083
411241202,1425,1117073,340227842,29367735
411241203,1425,2234146,926481661,78126565
411241204,1425,2133509,429130107,30790059
411241301,1162,285704,155714239,14409972
411241302,1162,706050,183748185,13322254
411251101,563,890842,729029994,65812059
411251102,563,994243,227776761,17740243
411251201,122,98375,31186458,2865863
411251202,122,127024,31585720,2924954
411251203,122,200892,53523460,4173502
411251204,122,309277,68674250,4246613
411251301,64,32956,7029435,548656
411251302,64,68073,11315444,782355
411261101,293,313982,98870980,9231344
411261102,293,500552,111915242,8722359
411261201,812,508119,122954888,12264696
411261202,812,283308,125439082,11106332
411261203,812,283308,151131683,14510955
411261204,812,1954481,245883865,17671525
411261301,799,592303,109268835,8331546
411261302,799,1389938,170550419,11894629
411271101,104,123392,140024831,14756465
411271102,104,109143,27801114,2233880
411271201,676,353283,105051984,7714938
411271202,676,458313,190588604,16623797
411271203,676,477409,166433390,11549618
411271204,676,532788,154928306,12799250
411271301,130,112007,19365981,1276427
411271302,130,126697,26978770,2426460
411281101,59,165753,101153771,13052380
411281102,59,119585,36217724,2637540
411281201,1357,1533358,278279096,21945954
411281202,1357,2108368,311243903,25060924
411281203,1357,224254,106802585,8858269
411281204,1357,299005,128817202,14304345
411281301,413,507508,80461774,5846787
411281302,413,536675,118124326,8479707
411291101,2592,3848534,2291721538,208054625
411291102,2592,2852529,2225874572,209473443
411291103,2592,2566910,1204224005,108107231
411291104,2592,0,2977093555,330919872
411291201,892,687034,532275279,49283890
411291202,892,1230359,507756175,52056150
411291203,892,1094213,352339259,27810065
411291204,892,1778726,602726649,52853642
411311101,266,351621,103042471,8064715
411311102,266,306117,81236641,6929837
411311201,746,709711,170542285,13850806
411311202,746,94768,58477136,5245422
411311203,746,791843,120811414,8394574
411311204,746,1015076,154129311,12019032
411311301,1065,1123684,153535921,10034499
411311302,1065,1662209,172440959,11759171
411321101,574,538102,205845663,19210019
411321102,574,605365,324778704,37319319
411321201,292,186955,69131218,5763494
411321202,292,45397,27089916,2334819
411321203,292,297560,96201298,8379641
411321204,292,361116,100584237,8993176
411321301,181,51026,6679644,513171
411321302,181,57405,6988549,494716
411341101,943,1278665,465074262,53717562
411341102,943,1062890,479668332,46499997
411341201,782,248521,185843715,16323046
411341202,782,1079133,269012937,26421809
411341203,782,663827,215723836,24765894
411341204,782,935543,426212997,44184236
411341301,1035,1261609,185022131,14335103
411341302,1035,2184061,202908391,14791057
411351101,77,14030,14352611,1280560
411351102,77,143888,81000158,7005036
411351201,280,82261,41530946,3394105
411351202,280,107572,77894808,8181435
411351203,280,55368,41448636,5181408
411351204,280,107968,84280953,8863286
411351301,315,264729,43726011,3567346
411351302,315,194431,54177466,4556142
411361101,2800,2151447,938401150,89909295
411361102,2800,1344655,743537719,71738970
411361201,2080,822612,624543637,61589727
411361202,2080,1621721,402226234,36817098
411361203,2080,716848,210008016,18146780
411361204,2080,3290449,567026868,43078631
411361301,560,740351,75149498,4170928
411361302,560,1028265,124777607,8168205
411371101,235,371757,88804045,6954772
411371102,235,305704,136137326,13608056
411371201,200,166743,47685349,4188275
411371202,200,174643,48833155,4125969
411371203,200,196932,49619559,3652440
411371204,200,204832,63173815,4420328
411371301,82,105719,14134668,1124458
411371302,82,91778,15004313,1441869
411391101,1125,268542,269505223,25429061
411391102,1125,1101183,336577360,28260216
411391201,1125,1172689,232695666,17041375
411391202,1125,1671637,571820940,38318512
411391203,1125,2704493,398658306,27210926
411391204,1125,1674815,271571202,19887872
411391301,1312,1653629,181337189,11505194
411391302,1312,1707390,201917037,12615686
411401101,1050,983279,312011026,26086016
411401102,1050,1173112,485948879,45659363
411401201,1575,1470469,463953320,36641153
411401202,1575,1953210,448765435,29912230
411401203,1575,0,155680099,10301708
411401204,1575,1590598,263972371,16986601
411401301,1725,2619216,266776145,16373860
411401302,1725,913680,143428526,10387352
411411101,4463,2641542,2783579572,277258604
411411102,4463,3561984,3441442790,315471445
411411103,4463,4223945,4135005162,456872538
411411104,4463,5749609,4466894277,466919286
411411201,466,424313,156480952,10871508
411411202,466,427602,181837175,17611606
411411203,466,740739,223445021,19141520
411411204,466,284191,130771535,12110263
411421101,30,33984,14113240,1383952
411421102,30,73137,30853662,3247776
411421201,38,16208,5960737,599842
411421202,38,46611,6267108,465333
411421203,38,42374,11576635,840958
411421204,38,29238,4780087,345908
411421301,60,27289,6027169,440426
411421302,60,134494,13483818,858466
411431101,143,33731,17803813,1516800
411431102,143,399114,338818932,19241950
411431201,254,220921,39575373,3327546
411431202,254,205525,45271236,3393445
411431203,254,182609,53569098,5508119
411431204,254,377750,62694423,4211578
411431301,260,62430,8762513,652642
411431302,260,60227,8983686,687500
411441101,374,38563,54910816,4788180
411441102,374,290541,197485916,19740073
411441201,1776,3412541,432549757,41340690
411441202,1776,4032319,638605030,66052227
411441203,1776,3728703,1710228978,155338088
411441204,1776,1603393,760856766,75287898
411441301,280,374798,49232274,3694510
411441302,280,34865,9283539,905218
411451101,850,1036104,413443671,31552944
411451102,850,374582,253409020,20917596
411451201,4760,4437360,1644026897,141569703
411451202,4760,4854203,2239064843,183233363
411451203,4760,0,518973345,48503034
411451204,4760,1653925,608578208,59490051
411451301,1700,4562221,698731513,57281733
411451302,1700,2761344,430878547,28050816
411461101,3423,2833207,1588892223,156171341
411461102,3423,4090261,1667729721,165812645
411461201,3464,2940321,636898513,53712168
411461202,3464,2886505,999515594,80774519
411461203,3464,4995122,1533381323,133937722
411461204,3464,1766150,921427961,90004102
411461301,2852,3867859,609759927,48356673
411461302,2852,2296542,494332999,39422983
411471101,324,256671,101622336,7660540
411471102,324,577509,329082954,30475134
411471201,944,1040017,453489385,34644797
411471202,944,1386689,221117749,17116490
411471203,944,1300021,511411660,43814701
411471204,944,686678,277046880,20815248
411471301,266,75001,28213869,2607755
411471302,266,296255,40543557,3326735
411481101,223,87031,42642223,3675708
411481102,223,417182,236496881,20354138
411481201,203,173778,61398705,5773892
411481202,203,107072,45390685,3894183
411481203,203,78157,61010380,6416069
411481204,203,118524,66658844,6758757
411481301,258,180369,52132946,4503311
411481302,258,170511,65106996,6364656
411491101,87,109858,34976010,3391542
411491102,87,212834,36629221,3088349
411491201,130,261742,29432911,2218187
411491202,130,231328,49510385,4106688
411491203,130,228747,31003372,2336087
411491204,130,139903,65836240,6853883
411491301,22,43624,3772100,283938
411491302,22,35390,3067329,221644
411501101,510,578442,221676196,19011900
411501102,510,783021,269265045,23498758
411501201,9435,6436694,1656833766,135654660
411501202,9435,2665298,1387645760,146856658
411501203,9435,3784723,2148392525,184667096
411501204,9435,2292156,985083983,75037278
411501301,2125,1506734,271711225,23089174
411501302,2125,1680818,260011225,20596584
411511101,531,942015,276238087,25831913
411511102,531,780013,280210754,26420921
411511201,1283,1488087,580087834,58462512
411511202,1283,1875968,553570280,57892205
411511203,1283,1277833,216344840,14615470
411511204,1283,924390,198291855,16008990
411511301,384,270838,80248941,5956548
411511302,384,400840,69484427,4580427
411521101,608,1200068,348221422,28605778
411521102,608,690168,391258258,37155071
411521201,1426,326266,192660342,17408848
411521202,1426,237651,188405847,14225908
411521203,1426,1071441,293969577,22455555
411521204,1426,684756,309475491,25882634
411521301,2197,1598308,304282796,18728733
411521302,2197,1651068,382775293,29115174
411531101,163,522852,128572100,10567681
411531201,2934,2598373,264151018,19945608
411531202,2934,2358013,268268263,19753589
411531301,9291,10026044,1241840242,79950441
411532101,326,692991,249793448,21976664
411532201,4890,2002999,383871142,42315752
411532202,4890,3591584,529329190,35571847
411532301,14344,22407799,2435510737,164674029
411541101,273,0,57627524,5537994
411541102,273,674799,193587994,20931232
411541201,88,17303,12952699,1619190
411541202,88,0,6346404,488213
411541203,88,34234,24337791,2556886
411541204,88,41403,5341113,507651
411541301,133,35693,8984138,730357
411541302,133,69131,15789218,1325376
411551101,10,13362,3787606,300186
411551102,10,10805,3693096,241938
411551201,128,160098,24235274,1964342
411551202,128,162799,30211709,2381483
411551203,128,68253,23044384,1664363
411551204,128,300746,59606985,4652487
411551301,60,110849,13285973,983851
411551302,60,73391,10069736,786901
411561101,4036,3945344,1629704916,144030582
411561102,4036,7183718,2842348421,257978733
411561201,7180,18072769,2377189140,174495021
411561202,7180,4219008,2349354514,245202444
411561203,7180,13590073,3742109482,331562247
