FILING_SEQ_NO,AGE,AGEGRP,FORM_ID,ASSESSMENT_YEAR,SALARIES,INCOME_HP,PRFT_GAIN_BP_OTHR_SPECLTV_BUS,PRFT_GAIN_BP_SPECLTV_BUS,PRFT_GAIN_BP_SPCFD_BUS,PRFT_GAIN_BP_INC_115BBF,TOTAL_PROFTS_GAINS_BP,ST_CG_AMT_1,ST_CG_AMT_2,ST_CG_AMT_APPRATE,TOTAL_SCTG,LT_CG_AMT_1,LT_CG_AMT_2,TOTAL_LTCG,TOTAL_CAP_GAIN,INCOME_OS_NOT_RACEHORSE,INC_CHARBLE_SPL_RATE,INCOME_OS_RACEHORSE,TOTAL_INCOME_OS,GTI_BEFORE_LOSSES,CYL_SET_OFF,BAL_AFTR_CYL_SET_OFF,BFL_SET_OFF_BALANCE,GROSS_TOTAL_INCOME,INC_CHG_TAX_SPL_RATES,DEDUCT_SEC_10A_OR_10AA,PARTB_CHAPTER_VIA,PARTC_CHAPTER_VIA,TOTAL_DEDUC_VIA,TOTAL_INCOME,INC_SPL_111A_112,NET_AGRC_INCOME,AGGREGATE_INCOME,CY_LOSS_CARRYFWD,TAX_PAYBLE_TI_SEC115JC,SURCHARGE_ON_DEEMED_TI,EDUCATION_CESS_SEC115JC,TOTAL_TAX_PAYBL_SEC115JC,TAX_NORMAL_RATE,TAX_SI_RATE,REBATE_AGRC_INCOME,TAX_PAYABL_TOT_INCOM,REBATE_87A,TAX_PAYABLE_ON_REBATE,SURCHARGE_25OFSI,SURCHARGE_ON_ABOVE_CRORE,TOTAL_SURCHARGE,EDUCATION_CESS,GROSS_TAX_LIABILITY,GROSS_TAX_PAYABLE,CRDEDIT_US115JD_EY,TAX_PAYBLE_AFTR_CRDT_SEC115JD,RELIEF_89,RELIEF_90,RELIEF_91,TOTAL_RELIEF,NET_TAX_LIABILTY,INT_PAYABLE_234A,INT_PAYABLE_234B,INT_PAYABLE_234C,TOTAL_INT_PAYABLE,AGGREGATE_LIABILTY,ADVANCE_TAX,TOTAL_TDS,TOTAL_TCS,SELF_ASSESMNT_TAX,TOTAL_TAX_PAID,TAX_PAYBL,REFUND_AMOUNT,position,decile_group
339375252,34,0,ITR-1,2017,540452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540452,0,0,0,540452,0,0,0,0,13048,527400,0,0,0,0,0,0,0,0,30480,0,0,30480,0,30480,0,0,0,914,31394,31394,0,0,0,0,0,0,31394,0,0,0,0,31394,0,31483,0,0,31483,0,90,99840,8
284829197,53,0,ITR-1,2017,667714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952,674666,0,0,0,674666,0,0,0,0,151672,522990,0,0,0,0,0,0,0,0,29598,0,0,29598,0,29598,0,0,0,888,30486,30486,0,0,0,0,0,0,30486,0,0,0,0,30486,0,30487,0,0,30487,0,0,124823,9
286624721,51,0,ITR-3,2017,0,0,991972,0,0,0,991972,68045,0,69178,137223,0,572723,572723,709946,1707497,0,0,1707497,3409415,0,3409415,572723,2836692,68045,0,187500,0,187500,2649190,68045,0,2581145,0,0,0,0,0,599345,10207,0,609552,0,609552,0,0,0,18287,627839,627839,0,627839,0,0,0,0,627839,0,4792,11764,16556,644395,362135,132907,12973,136380,644395,0,0,235510,10
300405501,51,0,ITR-1,2017,857787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717,860504,0,0,0,860504,0,0,0,0,152741,707760,0,0,0,0,0,0,0,0,66552,0,0,66552,0,66552,0,0,0,1997,68549,68549,0,0,0,0,0,0,68549,0,0,0,0,68549,0,68550,0,0,68550,0,0,150031,9
304062969,60,1,ITR-3,2017,964961,0,844516,0,0,0,844516,0,0,0,0,0,0,0,0,9812,0,0,9812,1819289,0,1819289,0,1819289,0,0,150000,0,150000,1669290,0,0,1669290,0,0,0,0,0,320787,0,0,320787,0,320787,0,0,0,9624,330411,330411,0,330411,0,0,0,0,330411,0,4758,4006,8764,339175,0,251061,0,89700,340761,0,1590,220333,10
296161890,44,0,ITR-1,2017,1478000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8918,1486918,0,0,0,1486918,0,0,0,0,158300,1328620,0,0,0,0,0,0,0,0,223586,0,0,223586,0,223586,0,0,0,6708,230294,230294,0,0,0,0,0,0,230294,0,0,0,0,230294,0,235668,0,0,235668,0,5370,208558,10
324151806,42,0,ITR-4,2017,120000,52080,0,0,0,0,640207,0,0,0,0,0,0,0,0,0,0,0,391919,1204206,0,0,0,1204206,0,0,0,0,160000,1044210,0,0,0,0,0,0,0,0,138263,0,0,138263,0,138263,0,0,0,4148,142411,142411,0,0,0,0,0,0,142411,1250,3000,250,4500,146911,0,117376,0,29535,146911,0,0,189947,10
300931610,24,0,ITR-2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323800,0,0,323800,323800,0,323800,0,323800,0,0,0,0,9000,314800,0,0,314800,0,0,0,0,0,6480,0,0,6480,5000,1480,0,0,0,44,1524,0,0,0,0,0,0,0,1524,0,0,0,0,1524,0,1550,0,0,1550,0,30,38441,4
297509623,34,0,ITR-4,2017,0,0,0,0,0,0,174058,0,0,0,0,0,0,0,0,0,0,0,0,174058,0,0,0,174058,0,0,0,0,0,174058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,2262,0,2260,3462,1
306538488,58,0,ITR-3,2017,0,0,1137657,0,0,0,1137657,0,0,0,0,0,0,0,0,292677,0,0,292677,1430334,0,1430334,0,1430334,0,0,175000,0,175000,1255330,0,0,1255330,0,0,0,0,0,201599,0,0,201599,0,201599,0,0,0,6048,207647,207647,0,207647,0,0,0,0,207647,0,12418,8956,21374,229021,0,30189,0,198832,229021,0,0,205751,10
311568911,43,0,ITR-3,2017,0,0,1724673,0,0,0,1724673,0,0,63108,63108,0,63619,63619,126727,16898,0,0,16898,1868298,200000,1668298,0,1668298,63620,0,160000,0,160000,1508300,63620,0,1444680,0,0,0,0,0,258404,12724,0,271128,0,271128,0,0,0,8134,279262,279262,0,279262,0,0,0,0,279262,4624,8092,7282,19998,299260,70000,93607,0,135850,299457,0,200,215760,10
322035832,57,0,ITR-3,2017,0,0,195470,0,0,0,195470,0,0,0,0,0,0,0,0,0,0,0,0,195470,0,195470,0,195470,0,0,0,0,0,195470,0,0,195470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202,1
313088398,39,0,ITR-2,2017,1403400,0,0,0,0,0,0,0,0,35830,35830,0,0,0,35830,13259,0,0,13259,1452489,200000,1252489,0,1252489,0,0,0,0,177034,1075460,0,0,1075460,0,0,0,0,0,147638,0,0,147638,0,147638,0,0,0,4429,152067,0,0,0,0,0,0,0,152067,216,0,0,216,152283,0,146576,0,5710,152286,0,0,194299,10
293675493,51,0,ITR-1,2017,1324556,-145420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179136,0,0,0,1179136,0,0,0,0,163050,1016090,0,0,0,0,0,0,0,0,129827,0,0,129827,0,129827,0,0,0,3895,133722,133722,0,0,0,0,0,0,133722,0,0,0,0,133722,0,134445,0,0,134445,0,720,187420,10
272459242,57,0,ITR-1,2017,637755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637755,0,0,0,637755,0,0,0,0,77796,559960,0,0,0,0,0,0,0,0,36992,0,0,36992,0,36992,0,0,0,1110,38102,38102,0,0,0,0,0,0,38102,0,0,0,0,38102,0,38102,0,0,38102,0,0,118719,8
274762325,40,0,ITR-1,2017,420569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420569,0,0,0,420569,0,0,0,0,94584,325990,0,0,0,0,0,0,0,0,7599,0,0,7599,5000,2599,0,0,0,78,2677,2677,0,0,0,0,0,0,2677,0,0,0,0,2677,0,2834,0,0,2834,0,160,69396,6
283100552,36,0,ITR-1,2017,1399120,-74990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324130,0,0,0,1324130,0,0,0,0,223651,1100480,0,0,0,0,0,0,0,0,155144,0,0,155144,0,155144,0,0,0,4654,159798,159798,0,0,0,0,0,0,159798,0,0,0,0,159798,0,219778,0,0,219778,0,59980,199504,10
272839535,71,1,ITR-3,2017,14800,0,325667,0,0,0,325667,0,0,0,0,0,0,0,0,213057,0,0,213057,553524,0,553524,0,553524,0,0,135000,0,135000,418520,0,100450,518970,0,0,0,0,0,23794,0,10045,13749,5000,8749,0,0,0,262,9011,9011,0,9011,0,0,0,0,9011,0,0,0,0,9011,0,32688,0,0,32688,0,23680,102870,8
285826405,56,0,ITR-2,2017,2833100,9311,0,0,0,0,0,0,0,0,0,0,0,0,0,31264,0,0,31264,2873675,0,2873675,0,2873675,0,0,0,0,160000,2713680,0,0,2713680,0,0,0,0,0,639104,0,0,639104,0,639104,0,0,0,19173,658277,0,0,0,0,0,0,0,658277,0,0,0,0,658277,0,694650,0,0,694650,0,36370,235778,10
343004024,31,0,ITR-1,2017,1240923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240923,0,0,0,1240923,0,0,0,0,150000,1090920,0,0,0,0,0,0,0,0,152276,0,0,152276,0,152276,0,0,0,4568,156844,156844,0,0,0,0,0,0,156844,0,0,0,0,156844,0,153818,0,3030,156848,0,0,193312,10
272323194,77,1,ITR-1,2017,221236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132907,354143,0,0,0,354143,0,0,0,0,0,354140,0,0,0,0,0,0,0,0,5414,0,0,5414,5000,414,0,0,0,12,426,426,0,0,0,0,0,0,426,0,0,0,0,426,0,7197,0,0,7197,0,6770,49787,5
326679078,45,0,ITR-1,2017,644383,-60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22209,606592,0,0,0,606592,0,0,0,0,290000,316590,0,0,0,0,0,0,0,0,6659,0,0,6659,5000,1659,0,0,0,50,1709,1709,0,0,0,0,0,0,1709,0,0,0,0,1709,0,21530,0,0,21530,0,19820,113209,8
270625824,47,0,ITR-1,2017,1144782,-12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132182,0,0,0,1132182,0,0,0,0,169798,962380,0,0,0,0,0,0,0,0,117476,0,0,117476,0,117476,0,0,0,3525,121001,121001,0,0,0,0,0,0,121001,0,0,0,0,121001,0,121050,0,0,121050,0,50,182390,10
272771866,31,0,ITR-1,2017,1218366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8468,1226834,0,0,0,1226834,0,0,0,0,125042,1101790,0,0,0,0,0,0,0,0,155537,0,0,155537,0,155537,0,0,0,4666,160203,160203,0,0,0,0,0,0,160203,0,753,1262,2015,162218,0,135102,0,27120,162222,0,0,192047,10
338935169,50,0,ITR-4,2017,0,0,0,0,0,0,421186,0,0,0,0,0,0,0,0,0,0,0,158879,580065,0,0,0,580065,0,0,0,0,156066,424000,0,0,0,0,0,0,0,0,17400,0,0,17400,5000,12400,0,0,0,372,12772,12772,0,0,0,0,0,0,12772,72,0,0,72,12844,0,11395,389,1060,12844,0,0,108266,8
288973458,56,0,ITR-1,2017,737110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76572,813682,0,0,0,813682,0,0,0,0,159607,654080,0,0,0,0,0,0,0,0,55816,0,0,55816,0,55816,0,0,0,1674,57490,57490,0,0,0,0,0,0,57490,0,0,0,0,57490,0,53949,0,3540,57489,0,0,145241,9
330892443,40,0,ITR-4,2017,0,0,0,0,0,0,438322,0,0,0,0,0,0,0,0,0,0,0,0,438322,0,0,0,438322,0,0,0,0,132963,305360,0,0,0,0,0,0,0,0,5536,0,0,5536,5000,536,0,0,0,16,552,552,0,0,0,0,0,0,552,40,0,0,40,592,0,0,0,600,600,0,10,73980,6
285510006,39,0,ITR-1,2017,538268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538268,0,0,0,538268,0,0,0,0,150000,388270,0,0,0,0,0,0,0,0,13827,0,0,13827,5000,8827,0,0,0,265,9092,9092,0,0,0,0,0,0,9092,0,0,0,0,9092,0,20328,0,0,20328,0,11240,99350,8
341395200,31,0,ITR-3,2017,392184,0,153402,0,0,0,153402,0,0,0,0,0,0,0,0,0,0,0,0,545586,0,545586,0,545586,0,0,150000,0,150000,395590,0,0,395590,0,0,0,0,0,14559,0,0,14559,5000,9559,0,0,0,287,9846,9846,0,9846,0,0,0,0,9846,490,0,0,490,10336,0,0,0,10340,10340,0,0,101022,8
274411000,38,0,ITR-3,2017,0,0,704031,0,0,0,704031,0,0,0,0,0,0,0,0,147880,0,0,147880,851911,0,851911,0,851911,0,0,152220,0,152220,699690,0,0,699690,0,0,0,0,0,64938,0,0,64938,0,64938,0,0,0,1948,66886,66886,0,66886,0,0,0,0,66886,0,0,0,0,66886,0,91675,0,0,91675,0,24789,149161,9
285060216,34,0,ITR-1,2017,1220987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220987,0,0,0,1220987,0,0,0,0,150000,1070990,0,0,0,0,0,0,0,0,146297,0,0,146297,0,146297,0,0,0,4389,150686,150686,0,0,0,0,0,0,150686,0,0,0,0,150686,0,150686,0,0,150686,0,0,191508,10
297836249,58,0,ITR-3,2017,9720,0,665990,0,0,0,665990,0,0,0,0,0,0,0,0,0,0,0,0,675710,0,675710,0,675710,0,0,150000,0,150000,525710,0,0,525710,0,0,0,0,0,30142,0,0,30142,0,30142,0,0,0,904,31046,31046,0,31046,0,0,0,0,31046,0,0,0,0,31046,0,87869,0,0,87869,0,56820,125046,9
313885698,42,0,ITR-1,2017,1857272,-200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657272,0,0,0,1657272,0,0,0,0,200000,1457270,0,0,0,0,0,0,0,0,262181,0,0,262181,0,262181,0,0,0,7865,270046,270046,0,0,0,0,0,0,270046,0,0,0,0,270046,0,386999,0,0,386999,0,116953,215385,10
314234972,34,0,ITR-4,2017,50000,0,0,0,0,0,995399,0,0,0,0,0,0,0,0,0,0,0,10739,1056138,0,0,0,1056138,0,0,0,0,41819,1014320,0,0,0,0,0,0,0,0,129296,0,0,129296,0,129296,0,0,0,3879,133175,133175,0,0,0,0,0,0,133175,0,0,0,0,133175,0,160024,0,0,160024,0,26850,172942,10
281631730,54,0,ITR-2,2017,3474994,0,0,0,0,0,0,0,0,0,0,0,360345,360345,360345,75082,0,0,75082,3910421,101617,3808804,0,3808804,360345,0,0,0,156474,3652330,360345,0,3291985,0,0,0,0,0,812596,72069,0,884665,0,884665,0,0,0,26540,911205,0,0,0,0,0,0,0,911205,0,0,2214,2214,913419,75000,843070,0,0,918070,0,4650,240349,10
305370043,53,0,ITR-2,2017,0,694006,0,0,0,0,271775,29451,0,0,29451,0,0,0,29451,152687,0,0,152687,1147919,0,1147919,0,1147919,29451,0,0,0,177073,970850,29451,0,941399,0,0,0,0,0,113280,4418,0,117698,0,117698,0,0,0,3531,121229,0,0,0,0,0,0,0,121229,0,0,306,306,121535,85000,48242,0,0,133242,0,11710,184102,10
330678178,36,0,ITR-4,2017,0,0,0,0,0,0,655855,0,0,0,0,0,0,0,0,0,0,0,11539,667394,0,0,0,667394,0,0,0,0,89117,578280,0,0,0,0,0,0,0,0,40656,0,0,40656,0,40656,0,0,0,1220,41876,41876,0,0,0,0,0,0,41876,3256,4884,407,8547,50423,0,1078,0,49350,50428,0,10,123710,8
293316646,50,0,ITR-3,2017,0,0,200000,0,0,0,200000,0,0,0,0,0,0,0,0,678922,0,0,678922,878922,200000,678922,0,678922,0,0,80900,0,80900,598020,0,0,598020,0,0,0,0,0,44604,0,0,44604,0,44604,0,0,0,1338,45942,45942,0,45942,0,0,0,0,45942,0,2195,2212,4407,50349,0,2000,0,48346,50346,0,0,125645,9
269138600,22,0,ITR-3,2017,0,0,312608,0,0,0,312608,0,0,0,0,0,0,0,0,593,0,0,593,313201,0,313201,0,313201,0,0,593,0,593,312610,0,0,312610,0,0,0,0,0,6261,0,0,6261,5000,1261,0,0,0,38,1299,1299,0,1299,0,0,0,0,1299,0,0,0,0,1299,0,0,0,1300,1300,0,0,33679,4
306126976,54,0,ITR-1,2017,0,389223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33183,422406,0,0,0,422406,0,0,0,0,10000,412410,0,0,0,0,0,0,0,0,16241,0,0,16241,5000,11241,0,0,0,337,11578,11578,0,0,0,0,0,0,11578,9,0,0,9,11587,0,11250,0,340,11590,0,0,69865,6
329235327,48,0,ITR-3,2017,0,0,312500,0,0,0,312500,0,0,0,0,0,0,0,0,0,0,0,0,312500,0,312500,0,312500,0,0,0,0,0,312500,0,0,312500,0,0,0,0,0,6250,0,0,6250,5000,1250,0,0,0,38,1288,1288,0,1288,0,0,0,0,1288,96,0,0,96,1384,0,0,0,1500,1500,0,120,33319,4
286342999,32,0,ITR-1,2017,623357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623357,0,0,0,623357,0,0,0,0,106680,516680,0,0,0,0,0,0,0,0,28336,0,0,28336,0,28336,0,0,0,850,29186,29186,0,0,0,0,0,0,29186,0,0,0,0,29186,0,41134,0,0,41134,0,11950,116178,8
288160646,68,1,ITR-4,2017,0,0,0,0,0,0,450300,0,0,0,0,0,0,0,0,0,0,0,402160,852460,0,0,0,852460,0,0,0,0,150000,702460,0,0,0,0,0,0,0,0,60492,0,0,60492,0,60492,0,0,0,1815,62307,62307,0,0,0,0,0,0,62307,0,0,0,0,62307,0,113336,0,0,113336,0,51030,149217,9
342229692,60,1,ITR-1,2017,579955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579955,0,0,0,579955,0,0,0,0,85860,494100,0,0,0,0,0,0,0,0,19410,0,0,19410,5000,14410,0,0,0,432,14842,14842,0,0,0,0,0,0,14842,0,0,0,0,14842,0,14842,0,0,14842,0,0,108245,8
272769988,33,0,ITR-1,2017,998038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7487,1005525,0,0,0,1005525,0,0,0,0,232579,772950,0,0,0,0,0,0,0,0,79590,0,0,79590,0,79590,0,0,0,2388,81978,81978,0,0,0,0,0,0,81978,0,0,0,0,81978,0,81977,0,0,81977,0,0,165496,10
329284375,38,0,ITR-4,2017,0,0,0,0,0,0,702897,0,0,0,0,0,0,0,0,0,0,0,341,703238,0,0,0,703238,0,0,0,0,150341,552900,0,0,0,0,0,0,0,0,35580,0,0,35580,0,35580,0,0,0,1067,36647,36647,0,0,0,0,0,0,36647,432,0,0,432,37079,0,31232,0,5850,37082,0,0,130017,9
273725935,28,0,ITR-4,2017,571811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571811,0,0,0,571811,0,0,0,0,150000,421810,0,0,0,0,0,0,0,0,17181,0,0,17181,5000,12181,0,0,0,365,12546,12546,0,0,0,0,0,0,12546,0,0,0,0,12546,0,14100,0,0,14100,0,1550,106647,8
305252244,36,0,ITR-1,2017,579764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11416,591180,0,0,0,591180,0,0,0,0,151450,439730,0,0,0,0,0,0,0,0,18973,0,0,18973,5000,13973,0,0,0,419,14392,14392,0,0,0,0,0,0,14392,0,0,0,0,14392,0,26998,0,0,26998,0,12610,110354,8
314826307,31,0,ITR-1,2017,798876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798876,0,0,0,798876,0,0,0,0,181221,617660,0,0,0,0,0,0,0,0,48532,0,0,48532,0,48532,0,0,0,1456,49988,49988,0,0,0,0,0,0,49988,0,0,0,0,49988,0,40851,0,9690,50541,0,550,143494,9
319501325,35,0,ITR-3,2017,0,0,2577902,0,0,0,2577902,0,0,0,0,0,0,0,0,25194,0,0,25194,2603096,953698,1649398,0,1649398,0,0,160000,0,160000,1489400,0,0,1489400,0,0,0,0,0,271820,0,0,271820,0,271820,0,0,0,8155,279975,279975,0,279975,0,0,0,0,279975,8397,27990,14130,50517,330492,0,0,0,330490,330490,0,0,215107,10
266772587,55,0,ITR-3,2017,120198,0,185500,0,0,0,185500,0,0,0,0,0,0,0,0,15239,0,0,15239,320937,0,320937,0,320937,0,0,10000,0,10000,310940,0,0,310940,0,0,0,0,0,6094,0,0,6094,5000,1094,0,0,0,33,1127,1127,0,1127,0,0,0,0,1127,0,0,0,0,1127,0,0,0,1127,1127,0,0,37291,4
305749626,47,0,ITR-2,2017,120000,0,0,0,0,0,271680,0,0,0,0,0,0,0,0,210824,0,0,210824,602504,0,602504,0,602504,0,0,0,0,153567,448940,0,0,448940,0,0,0,0,0,19894,0,0,19894,5000,14894,0,0,0,447,15341,0,0,0,0,0,0,0,15341,0,0,0,0,15341,0,18715,0,0,18715,0,3370,112437,8
316775886,46,0,ITR-4,2017,0,0,0,0,0,0,304970,0,0,0,0,0,0,0,0,0,0,0,0,304970,0,0,0,304970,0,0,0,0,5000,299970,0,0,0,0,0,0,0,0,4997,0,0,4997,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29158,3
289893509,71,1,ITR-2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472551,0,0,472551,472551,0,472551,0,472551,0,0,0,0,10000,462550,0,0,462550,0,0,0,0,0,16255,0,0,16255,5000,11255,0,0,0,338,11593,0,0,0,0,0,0,0,11593,0,0,0,0,11593,0,15005,0,0,15005,0,3410,83811,7
334221304,62,1,ITR-3,2017,0,0,1000875,0,0,0,1000875,0,0,0,0,0,0,0,0,2394,0,0,2394,1003269,0,1003269,0,1003269,0,0,108080,0,108080,895190,0,0,895190,0,0,0,0,0,99038,0,0,99038,0,99038,0,0,0,2971,102009,102009,0,102009,0,0,0,0,102009,5648,8472,706,14826,116835,0,31326,0,85510,116836,0,0,165055,10
305908262,57,0,ITR-3,2017,0,0,421807,0,0,0,421807,0,0,0,0,0,0,0,0,2640,0,0,2640,424447,0,424447,0,424447,0,0,79523,0,79523,344920,0,0,344920,0,0,0,0,0,9492,0,0,9492,5000,4492,0,0,0,135,4627,4627,0,4627,0,0,0,0,4627,0,0,0,0,4627,0,0,0,4627,4627,0,0,70387,6
322658058,29,0,ITR-1,2017,713561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93333,806894,0,0,0,806894,0,0,0,0,150000,656890,0,0,0,0,0,0,0,0,56378,0,0,56378,0,56378,0,0,0,1691,58069,58069,0,0,0,0,0,0,58069,0,0,0,0,58069,0,71270,0,0,71270,0,13200,144454,9
268762483,36,0,ITR-3,2017,0,0,513393,0,0,0,513393,0,0,0,0,0,0,0,0,225374,0,0,225374,738767,0,738767,0,738767,0,0,10000,0,10000,728770,0,0,728770,0,0,0,0,0,70754,0,0,70754,0,70754,0,0,0,2123,72877,72877,0,72877,0,0,0,0,72877,0,748,1595,2343,75220,15000,20380,0,39840,75220,0,0,135744,9
333800947,47,0,ITR-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81401,81401,0,0,0,81401,0,0,0,0,51066,30340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,1082,0,1080,1440,1
291778095,28,0,ITR-1,2017,726749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726749,0,0,0,726749,0,0,0,0,63749,663000,0,0,0,0,0,0,0,0,57600,0,0,57600,0,57600,0,0,0,1728,59328,59328,0,0,0,0,0,0,59328,0,1308,1650,2958,62286,0,26632,0,35650,62282,0,0,133936,9
285306782,46,0,ITR-1,2017,680688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680688,0,0,0,680688,0,0,0,0,130740,549950,0,0,0,0,0,0,0,0,34990,0,0,34990,0,34990,0,0,0,1050,36040,36040,0,0,0,0,0,0,36040,0,0,0,0,36040,0,60980,0,0,60980,0,24940,125989,9
281608835,37,0,ITR-1,2017,1180325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180325,0,0,0,1180325,0,0,0,0,150000,1030330,0,0,0,0,0,0,0,0,134099,0,0,134099,0,134099,0,0,0,4023,138122,138122,0,0,0,0,0,0,138122,0,0,0,0,138122,0,149245,0,0,149245,0,11120,187528,10
328762917,35,0,ITR-3,2017,0,0,631475,0,0,0,631475,0,0,0,0,0,0,0,0,21250,0,0,21250,652725,0,652725,0,652725,0,0,210943,0,210943,441780,0,0,441780,0,0,0,0,0,19178,0,0,19178,5000,14178,0,0,0,425,14603,14603,0,14603,0,0,0,0,14603,0,0,0,0,14603,0,58670,0,0,58670,0,44070,121459,8
289805231,55,0,ITR-1,2017,869704,376600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197182,1443486,0,0,0,1443486,0,0,0,0,156398,1287090,0,0,0,0,0,0,0,0,211127,0,0,211127,0,211127,0,0,0,6334,217461,217461,0,0,0,0,0,0,217461,0,4056,5118,9174,226635,0,115999,0,110640,226639,0,0,206442,10
342701393,64,1,ITR-1,2017,564652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65827,630479,0,0,0,630479,0,0,0,0,157573,472910,0,0,0,0,0,0,0,0,17291,0,0,17291,5000,12291,0,0,0,368,12659,12659,0,0,0,0,0,0,12659,0,0,0,0,12659,0,13367,0,0,13367,0,710,117461,8
306493353,66,1,ITR-3,2017,0,72100,2852394,0,0,0,2852394,0,0,0,0,0,0,0,0,470,0,0,470,2924964,0,2924964,0,2924964,0,0,165470,0,165470,2759490,0,0,2759490,0,0,0,0,0,647847,0,0,647847,0,647847,0,0,0,19435,667282,667282,0,667282,0,0,0,0,667282,0,0,6894,6894,674176,650000,4280,13020,7000,674300,0,120,236151,10
283598593,27,0,ITR-1,2017,411190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19786,430976,0,0,0,430976,0,0,0,0,101600,329380,0,0,0,0,0,0,0,0,7938,0,0,7938,5000,2938,0,0,0,88,3026,3026,0,0,0,0,0,0,3026,0,0,0,0,3026,0,5779,0,0,5779,0,2750,72126,6
278817347,62,1,ITR-1,2017,1644914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796108,2441022,0,0,0,2441022,0,0,0,0,190663,2250360,0,0,0,0,0,0,0,0,495108,0,0,495108,0,495108,0,0,0,14853,509961,509961,0,0,0,0,0,0,509961,0,0,0,0,509961,0,462617,0,85897,548514,0,38550,231693,10
281293932,28,0,ITR-1,2017,380190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380190,0,0,0,380190,0,0,0,0,150000,230190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57688,5
299119252,31,0,ITR-3,2017,0,0,819040,0,0,0,819040,0,0,0,0,0,0,0,0,0,0,0,0,819040,0,819040,0,819040,0,0,40060,0,40060,778980,0,0,778980,0,0,0,0,0,80796,0,0,80796,0,80796,0,0,0,2424,83220,83220,0,83220,0,0,0,0,83220,0,3160,3580,6740,89960,20000,0,0,69960,89960,0,0,145847,9
337121842,48,0,ITR-1,2017,809844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,814844,0,0,0,814844,0,0,0,0,119588,695260,0,0,0,0,0,0,0,0,64052,0,0,64052,0,64052,0,0,0,1922,65974,65974,0,0,0,0,0,0,65974,0,0,0,0,65974,0,65974,0,0,65974,0,0,145384,9
